"logFC","logCPM","LR","PValue","FDR","gene","avg_log2FC"
0.60144770156247,9.31829268789057,14.6701009295787,0.000128061642396297,0.00303204770967704,"FILIP1L",0.60144770156247
0.676845237499511,9.08076839883816,14.6399926069994,0.000130123718872935,0.0030695851631564,"LINC02256.1",0.676845237499511
0.597881591475049,9.17174066621414,14.6001535581858,0.000132903713685281,0.00312372232165405,"STAG3L5P",0.597881591475049
-0.655010691505121,9.07096876820591,14.5398233611337,0.000137227869847136,0.00321362720660201,"EIF2S3",-0.655010691505121
-0.726514225514087,9.05160022539476,14.5307627828881,0.000137889409262917,0.00321741954946807,"REST",-0.726514225514087
-0.658243105122832,9.33042950258208,14.5003424018767,0.000140134069197131,0.0032579906340416,"TPT1",-0.658243105122832
-0.720709255763283,9.04918040079582,14.4819802100033,0.000141506748398891,0.00327806999888078,"RPS25",-0.720709255763283
-0.699951826518105,9.19087430726216,14.474512565398,0.000142068862861342,0.00327929561586755,"RPS28",-0.699951826518105
-0.711510144840881,9.19690031745076,14.4616238548691,0.000143044333123792,0.00329001966184721,"CFL1",-0.711510144840881
-0.7125022369873,9.00684909663719,14.4310322559774,0.000145386717201149,0.00333199451521494,"THAP6",-0.7125022369873
-0.492192506882466,9.40090502086074,14.419436481234,0.000146284661206183,0.00334068517080787,"NPEPPS",-0.492192506882466
-0.574907932899233,9.00786988283768,14.4020588639689,0.00014764080117228,0.0033597411998215,"GRK5",-0.574907932899233
0.368584801839693,9.75718622298013,14.3224832565741,0.000154014389164527,0.00349243896556181,"TCF25",0.368584801839693
-0.659673149166082,9.18927110404399,14.3090722037814,0.000155115509460248,0.00350506624885613,"RYBP",-0.659673149166082
0.520768983978377,10.173010652594,14.278997716915,0.000157613698752621,0.0035490637061779,"DLEU2",0.520768983978377
-0.637956064938219,8.9771277151046,14.258426851929,0.000159345750789161,0.00357556318843971,"PRPF4",-0.637956064938219
-0.702659890072813,9.31362505579675,14.2459481827789,0.000160405773546319,0.00358685132513297,"DOK5",-0.702659890072813
